subID,task,Video,Track,Timestamp,Attribute,Value,Comment
P13,sandwich,P13_sandwich_2_merged_varjo_2022-02-07_11-37-59-818.mp4,error frame,471.4,skill:score,10:2,
P13,sandwich,P13_sandwich_2_merged_varjo_2022-02-07_11-37-59-818.mp4,error frame,478.84,skill:score,32:2,
P13,sandwich,P13_sandwich_2_merged_varjo_2022-02-07_11-37-59-818.mp4,error frame,481.36,skill:score,30:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,261,skill:score,3:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,271.56,skill:score,24:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,278.72,skill:score,8:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,286.92,skill:score,3:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,306.96,skill:score,24:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,312.48,skill:score,"8:2, 7:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,318.2,skill:score,6:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,326.12,skill:score,8:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,334.48,skill:score,24:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,338.56,skill:score,7:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,346.16,skill:score,"13:2, 8:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,349.12,skill:score,29:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,351.68,skill:score,24:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,353.12,skill:score,"8:2, 6:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,355.8,skill:score,13:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,359.12,skill:score,8:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,366.52,skill:score,"32:2,21:2, 8:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,385.2,skill:score,8:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,401.08,skill:score,"29:2,21:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,440.32,skill:score,6:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,522.88,skill:score,29:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,523.72,skill:score,3:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,525.52,skill:score,8:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,530.68,skill:score,"13:2,3:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,534.76,skill:score,"24:2, 23:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,558.6,skill:score,31:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,566.28,skill:score,26:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,572.6,skill:score,"16:3, 24:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,583.04,skill:score,"3:2, 13:2, 14:2, 21:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,591.64,skill:score,23:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,595.28,skill:score,13:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,595.72,skill:score,26:2,
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,600.64,skill:score,"24.2, 21:2,29:2",
P8,sandwich,P8_sandwich_2_merged_2022-02-03_10-25-22-332.mp4,error frame,611.64,skill:score,31:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,18.56,skill:score,"24:2, 27:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,26.72,skill:score,"24:2,",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,31.96,skill:score,"31:2, 13:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,40.48,skill:score,"3:2, 1:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,43.44,skill:score,"13:2, 21:2, 32:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,45.52,skill:score,26:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,52.32,skill:score,33:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,60.76,skill:score,32:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,63.12,skill:score,"31:2, 13:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,69.56,skill:score,24:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,77.12,skill:score,24:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,90.56,skill:score,30:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,162.12,skill:score,26:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,174.88,skill:score,32:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,175.2,skill:score,"6:2, 8:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,190.6,skill:score,3:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,194.28,skill:score,31:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,195.6,skill:score,"6:2, 8:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,196.6,skill:score,"6:2, 8:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,210.08,skill:score,"13:2, 32:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,225.92,skill:score,33:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,227.28,skill:score,"13:2, 31:2, 33:2",
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,234.52,skill:score,27:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,235.56,skill:score,33:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,258.48,skill:score,29:2,
P25,cereal,P25_cereal_2_merged_varjo.mp4,error frame,262.16,skill:score,24:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,14.92,skill:score,"6:2, 21:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,15.56,skill:score,10:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,22.32,skill:score,3:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,32.32,skill:score,"29:2, 10:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,33.36,skill:score,"3:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,49.88,skill:score,"6:2, 8:2, 21:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,51.16,skill:score,33:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,55.76,skill:score,"6:2, 21:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,60.36,skill:score,32:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,72.72,skill:score,"6:2, 8:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,105.16,skill:score,"10:2, 29:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,113.64,skill:score,"10:2, 29:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,114.8,skill:score,3:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,117.12,skill:score,"6:2, 21:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,122.16,skill:score,"6:2, 8:2, 21:2,",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,125.48,skill:score,"10:2, 29:2, 3:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,126.6,skill:score,24:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,128.64,skill:score,"29:2, 10:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,131.88,skill:score,32:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,134.36,skill:score,"6:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,138.28,skill:score,"31:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,138.8,skill:score,10:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,146.04,skill:score,"23:2, 16:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,147.2,skill:score,23:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,147.56,skill:score,6:3,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,149.6,skill:score,"31:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,156.04,skill:score,"31:2, 13:2, 7:3",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,157.48,skill:score,"31:2, 13:2,",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,164.52,skill:score,"31:2, 13:2,10:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,166.16,skill:score,"31:2, 13:2, 21:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,167.6,skill:score,"31:2, 13:2, 10:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,173.92,skill:score,"6:2, 8:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,186.92,skill:score,"6:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,195.32,skill:score,"31:2, 21:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,196.84,skill:score,"6:2, 21:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,230.44,skill:score,"31:2, 10:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,232.88,skill:score,13:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,237.16,skill:score,"6:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,270.28,skill:score,9:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,278.96,skill:score,"6:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,295.12,skill:score,"31:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,311.04,skill:score,"6:2, 21:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,313.48,skill:score,1:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,313.84,skill:score,"26:2, 3:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,316,skill:score,"31:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,324.04,skill:score,21:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,331.24,skill:score,29:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,340.24,skill:score,16:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,341,skill:score,1:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,354.24,skill:score,"31:2, 13:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,356.84,skill:score,23:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,361.2,skill:score,16:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,366,skill:score,16:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,367.08,skill:score,3:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,370.88,skill:score,1:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,378.04,skill:score,24:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,393.28,skill:score,10:3,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,395.28,skill:score,"31:2, 1:2, 3:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,401.32,skill:score,"31:2, 13:2, 21:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,402.04,skill:score,21:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,402.68,skill:score,24:2,
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,405.12,skill:score,"21:2, 13:2, 31:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,405.76,skill:score,"10:2, 21:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,406.96,skill:score,"6:2, 31:2",
P4,sandwich,P4_sandwich_2_merged_varjo.mp4,error frame,420.52,skill:score,22:4,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,13.92,skill:score,"10:3,3:3",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,22.8,skill:score,23:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,36.36,skill:score,18:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,41.04,skill:score,23:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,49.8,skill:score,31:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,51.72,skill:score,"13.2, 31:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,55.68,skill:score,27:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,57.96,skill:score,23:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,59.96,skill:score,"21:2, 7:2, 6:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,63.8,skill:score,31:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,75.88,skill:score,21:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,80.08,skill:score,7:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,85.08,skill:score,6:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,86.72,skill:score,"6:2, 31:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,88.12,skill:score,7:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,102.36,skill:score,"31:2, 20:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,113.8,skill:score,24:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,125,skill:score,29:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,131.64,skill:score,8:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,157.2,skill:score,"8:2, 7:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,163.28,skill:score,33:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,167.12,skill:score,29:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,169.12,skill:score,23:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,175.24,skill:score,"28:2, 29:2, 33:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,187,skill:score,"29:2, 28:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,192.68,skill:score,8:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,213.32,skill:score,"7:2, 21:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,222.2,skill:score,"26:2,13:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,231.56,skill:score,29:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,242.24,skill:score,26:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,258.92,skill:score,"8:2, 7:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,270.64,skill:score,"31:2, 13:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,277.68,skill:score,24:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,284.56,skill:score,8:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,290.36,skill:score,24.2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,304.52,skill:score,"33:2,21:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,308.8,skill:score,26:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,312.24,skill:score,8:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,315.48,skill:score,"8:2, 21:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,318.28,skill:score,8:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,326.32,skill:score,13:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,338,skill:score,33:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,338.56,skill:score,24:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,341.08,skill:score,29:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,342.2,skill:score,"31:2, 25:2",
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,358.24,skill:score,21:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,361.88,skill:score,24:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,369.48,skill:score,3:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,417.92,skill:score,29:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,421.92,skill:score,22:2,
P6,sandwich,P6_sandwich_2_merged_varjo.mp4,error frame,436.16,skill:score,"30:1, 18:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,15.96,skill:score,31:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,29.44,skill:score,"1:2, 3:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,33.72,skill:score,20:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,37.28,skill:score,23:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,39.56,skill:score,27:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,42.28,skill:score,27:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,43.32,skill:score,31:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,54.36,skill:score,33:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,64.72,skill:score,33:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,69.12,skill:score,"6:2, 31:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,70.44,skill:score,8:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,95.36,skill:score,"10:2,29:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,109.04,skill:score,24:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,111.88,skill:score,8:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,119.84,skill:score,"21:2, 28:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,133.04,skill:score,8:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,150.96,skill:score,"24:2, 25:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,155.88,skill:score,8:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,178.04,skill:score,"8:2, 21:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,194.88,skill:score,1:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,197.36,skill:score,3:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,201.6,skill:score,23:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,206.04,skill:score,24:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,207.28,skill:score,10:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,213.96,skill:score,"24:2, 33:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,219.6,skill:score,"7:2, 8:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,234.44,skill:score,26:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,257.16,skill:score,23:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,277.76,skill:score,"29:2, 31:2, 8:2",
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,320.24,skill:score,1:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,324,skill:score,1:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,325.6,skill:score,3:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,332.6,skill:score,24:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,337.08,skill:score,1:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,357,skill:score,13:2,
P9,sandwich,P9_sandwich_2_merged_varjo_2022-02-04_10-17-54-061.mp4,error frame,372.92,skill:score,13:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,34.56,skill:score,8:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,38.2,skill:score,"31:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,40.28,skill:score,"6:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,42.76,skill:score,"19:2, 27:3, 31:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,43.76,skill:score,"31:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,47.72,skill:score,"31:2, 13:2, 10:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,55.36,skill:score,"6:2, 8:2, 21:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,61.08,skill:score,21:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,65,skill:score,"6:2, 13:2, 21:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,93.04,skill:score,29:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,98.28,skill:score,"6:2, 8:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,132.12,skill:score,17:3,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,136.52,skill:score,"31:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,144.56,skill:score,6:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,165.2,skill:score,23:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,170.68,skill:score,10:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,171.92,skill:score,,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,172.08,skill:score,1:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,174.64,skill:score,"6:2, 21:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,176.36,skill:score,"6:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,190.64,skill:score,"26:2, 33:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,195.16,skill:score,31:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,195.64,skill:score,33:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,201.48,skill:score,31:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,204.28,skill:score,"31:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,215.08,skill:score,"31:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,216.04,skill:score,"31:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,219.12,skill:score,32:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,223.24,skill:score,33:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,235.04,skill:score,"8:2, 6:2, 21:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,252.92,skill:score,23:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,263.36,skill:score,"6:2, 8:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,271.4,skill:score,"6:2, 8:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,274.76,skill:score,"6:2, 13:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,283.28,skill:score,"21:2, 27:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,284.2,skill:score,"31:2, 13:2, 21:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,289.64,skill:score,"31:2,",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,290.68,skill:score,16:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,310.12,skill:score,33:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,317.8,skill:score,33:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,318.08,skill:score,"29:2, 33:2",
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,318.92,skill:score,10:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,329.8,skill:score,1:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,330.72,skill:score,17:3,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,335.16,skill:score,1:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,337.32,skill:score,1:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,340.2,skill:score,17:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,381,skill:score,31:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,389.32,skill:score,26:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,390.88,skill:score,33:2,
P10,sandwich,P10_sandwich_2_merged.mp4,error frame,392.52,skill:score,31:2,
